Date,Basic_Materials_vol_today,Consumer_Cyclicals_vol_today,Consumer_Non-Cyclicals_vol_today,Energy_vol_today,Financials_vol_today,Industrials_vol_today,Infrastuctures_vol_today,Kesehatan_vol_today,Properties_Real_Estate_vol_today,Technology_vol_today,Transportation_Logistic_vol_today,Basic_Materials_ret_today,Consumer_Cyclicals_ret_today,Consumer_Non-Cyclicals_ret_today,Energy_ret_today,Financials_ret_today,Industrials_ret_today,Infrastuctures_ret_today,Kesehatan_ret_today,Properties_Real_Estate_ret_today,Technology_ret_today,Transportation_Logistic_ret_today,Basic_Materials_news,Consumer_Cyclicals_news,Consumer_Non-Cyclicals_news,Energy_news,Financials_news,Industrials_news,Infrastuctures_news,Kesehatan_news,Properties_Real_Estate_news,Technology_news,Transportation_Logistic_news,Basic_Materials_vol_tplus7,Consumer_Cyclicals_vol_tplus7,Consumer_Non-Cyclicals_vol_tplus7,Energy_vol_tplus7,Financials_vol_tplus7,Industrials_vol_tplus7,Infrastuctures_vol_tplus7,Kesehatan_vol_tplus7,Properties_Real_Estate_vol_tplus7,Technology_vol_tplus7,Transportation_Logistic_vol_tplus7,Basic_Materials_sum_return_7d_fwd,Consumer_Cyclicals_sum_return_7d_fwd,Consumer_Non-Cyclicals_sum_return_7d_fwd,Energy_sum_return_7d_fwd,Financials_sum_return_7d_fwd,Industrials_sum_return_7d_fwd,Infrastuctures_sum_return_7d_fwd,Kesehatan_sum_return_7d_fwd,Properties_Real_Estate_sum_return_7d_fwd,Technology_sum_return_7d_fwd,Transportation_Logistic_sum_return_7d_fwd
2017-08-02,0.0194904961380693,0.0120938575640774,0.0205675621828689,0.0247956271039877,0.0116324378377235,0.0087267264356355,0.0149461860148024,0.0171799499617694,0.0138728661914934,0.0084903112618354,0.0153275151084117,-0.0085725762632167,0.0,0.0,0.0,0.0,0.0,0.0,-0.0045532555777381,0.0,0.0071770334928229,-0.0156097692843426,985.9108352661132,4011.0,985.9108352661132,985.9108352661132,985.9108352661132,4011.0,873.0947418212891,0.0,985.9108352661132,676.1986694335938,676.1986694335938,0.020432683743805097,0.031131332818208932,0.017462582486647636,0.021779867130390342,0.008463665090076141,0.007294487221812896,0.021185567230839576,0.018210538430246333,0.016156496320411818,0.009027708181463038,0.012466939620604658,-0.012364597293797006,-0.0313078321348269,-0.0017481413743819971,-0.0052221750023215,-0.007851004103137101,-0.0044901651978689,-0.002589644391969098,0.009658714910520384,-0.00963222416812601,0.006570963595936017,-0.0066830622756536995
2017-08-03,0.020476904342827,0.0151438290515104,0.0195252776784577,0.0263924234129618,0.0116650229376601,0.0074033381792465,0.0163643157026844,0.0171799499617694,0.0138732069004062,0.0098807617294126,0.0179839103809359,-0.0032732642617979,0.0,0.0,0.0,-0.0078510041031371,0.0,-0.0060817790381768,-0.0040111614928496,0.0,0.0,0.0,1074.4336547851562,3954.0,1074.4336547851562,1074.4336547851562,1074.4336547851562,3954.0,901.7012710571288,0.0,1074.4336547851562,606.8170280456543,606.8170280456543,0.020450533291743563,0.01772795557277423,0.012067553416762673,0.025140779144074532,0.00931243520036875,0.008165978823336516,0.017346290593624327,0.022166927046807186,0.014445507000040426,0.00720373642263193,0.006782707802075297,-0.009091333031999105,-0.027237588720217504,-0.0002640919092632972,-0.0052221750023215,0.0,-0.0044901651978689,0.007103994621753202,0.018035023846232283,-0.00963222416812601,0.006570963595936017,-0.0066830622756536995
2017-08-04,0.0210141344047933,0.0218628342032691,0.0171609850189664,0.022917925383227,0.0113781926179958,0.008235752398987,0.0164502509066411,0.0171799499617694,0.0144390021484351,0.0102569943638728,0.0190640693774432,0.0009604010503283,-0.0122892062728018,0.0,0.0,0.0,0.0,-0.0048217141575347,-0.0040273157065313,0.0,0.0023584905660377,-0.0029179156833981,1090.9822158813477,3909.0,1090.9822158813477,1090.9822158813477,1090.9822158813477,3909.0,883.3711166381836,0.0,1090.9822158813477,561.014045715332,561.014045715332,0.018836156598325562,0.02284837919420175,0.012691697995826205,0.02124596718910671,0.007988744286566103,0.0075409578039725466,0.016119156054970128,0.023163830409017115,0.01656000430821878,0.00969769796954279,0.008600886557574228,-0.015544773740298905,-0.0149483824474157,0.016286952264335602,-0.0038664164647913,0.0,-0.0044901651978689,0.007474670203620302,0.03892730526639478,-0.00963222416812601,0.006548921628029116,-0.0037651465922556
2017-08-07,0.0223206954715756,0.0227385621607566,0.0190153033504981,0.0221756502434381,0.0108058475765832,0.0078231061031153,0.0216578242403125,0.0190083264056939,0.0120284352843496,0.0109420913403726,0.0195095805108548,-0.0138183312814421,-0.0142070458553965,0.0,-0.0019036122202618,0.0,0.0,-0.0049988288153999,0.0,0.0,0.0042124730298983,0.0,1026.0301666259766,3906.0,1026.0301666259766,1026.0301666259766,1026.0301666259766,3906.0,858.5131759643555,0.0,1026.0301666259766,541.1900634765625,541.1900634765625,0.019351692110325985,0.011568804755498313,0.010515447566514716,0.020463013018709304,0.0070909081278502486,0.008124403014208472,0.019698783150221395,0.016107964415693555,0.016537757095852805,0.011069866005839545,0.0068608815580894385,-0.0017264424588568049,-0.0007413365920191997,0.022831392327898103,-0.0019628042445295002,0.0,-0.0044901651978689,0.012473499019020201,0.03892730526639478,-0.00963222416812601,-0.016865720495976386,-0.0037651465922556
2017-08-08,0.020440218885949,0.023767315148359,0.0154899416269281,0.0222289600508808,0.0110970965377083,0.0064098438295536,0.0200244365706871,0.015866932387894,0.0135546681210045,0.0101531053311143,0.0195602413665601,0.0116167492894104,-0.0019685039370078,0.0037175769126578,0.0,0.0,0.0,0.0087388219479702,0.0176971921099013,0.0,0.0,0.0,1025.5938110351562,3882.0,1025.5938110351562,1025.5938110351562,1025.5938110351562,3882.0,829.8339157104492,0.0,1025.5938110351562,510.1425857543945,510.1425857543945,0.01648796976408222,0.011576665501312913,0.00988129388223557,0.021414522330500504,0.005743778097923657,0.00947377161640735,0.015482412367992701,0.009118539984082534,0.019254273615131025,0.011350483477917183,0.007566360293578624,-0.013343191748267204,0.0012271673449886001,0.019113815415240303,-0.0019628042445295002,0.0,-0.0044901651978689,0.0037346770710500014,0.02123011315649348,-0.00963222416812601,-0.016865720495976386,-0.0037651465922556
2017-08-09,0.0221365318818662,0.0203767085585457,0.0153076227799762,0.0238033385600063,0.0106443589956961,0.0064098438295536,0.0214227464246963,0.0191075908716825,0.0135173178437031,0.0089855128055796,0.0158143354191245,0.0099378211510311,0.0059288537549406,0.0,-0.0015432098765432,0.0,0.0,0.0096100726537894,0.0,0.0,0.0,0.0,1019.5424194335938,3871.0,1019.5424194335938,1019.5424194335938,1019.5424194335938,3871.0,820.8411331176758,0.0,1019.5424194335938,523.0979385375977,523.0979385375977,0.015020681417409022,0.007275524215862174,0.011228665829077198,0.014017796758200213,0.008677491197716243,0.011752320835801402,0.015299625251577981,0.01462769011984762,0.014276398619862423,0.015129066921659369,0.005626403507514491,-0.024615384076880905,-0.0085927369936095,0.020380267486817403,-0.0004195943679863,0.0,-0.0044901651978689,-0.008765748133981099,0.018382900217046978,-0.01725987049440241,-0.015586632846152885,-0.0037651465922556
2017-08-10,0.022146981477917,0.0228966609548745,0.0115760016809314,0.0256861345364419,0.0090872127282497,0.0071331971421314,0.0210299735099396,0.0209228179714142,0.0136182377812509,0.0085931759342031,0.0164565569921057,-0.0056689908004145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1163.5032653808594,3910.0,1163.5032653808594,1163.5032653808594,1163.5032653808594,3910.0,900.3486557006836,0.0,1163.5032653808594,574.3111915588379,574.3111915588379,0.022417354401146842,0.006689767952258591,0.014250849496635097,0.013488575888732368,0.007961783759319298,0.00845749788598269,0.013735120215515815,0.013338428631178819,0.011983201737021911,0.01664766311142278,0.005790794661558767,-0.018946393276466404,-0.0085927369936095,0.0066295976637604035,-0.0019486463557538,0.0,-0.0044901651978689,-0.009812438432318299,0.018382900217046978,-0.01725987049440241,-0.015586632846152885,-0.0037651465922556
2017-08-11,0.0245953617205047,0.024192071606352,0.0164549904154023,0.0244848964824442,0.0090572089188675,0.0063588463486751,0.0215564050023263,0.0216545423726279,0.0160589604167541,0.0085416634876647,0.0115392442251472,-0.0121189824409123,-0.0087719298245614,-0.0054657182870398,-0.0017753529055165,0.0,-0.0044901651978689,-0.0050362169826173,0.0,-0.009632224168126,0.0,-0.0037651465922556,1257.6829528808594,3969.0,1257.6829528808594,1257.6829528808594,1257.6829528808594,3969.0,950.2945938110352,0.0,1257.6829528808594,598.7501220703125,598.7501220703125,0.01829744964102871,0.006885283297824453,0.015329341894472324,0.013393479425433395,0.00857117243275903,0.009709519431006453,0.013240792150413466,0.014829863301664383,0.008378203772588083,0.017975190824008686,0.009874359064565748,0.003838992070597994,0.00017919283095190006,0.012095315950800205,-0.00017329345023730006,0.0,0.0,-0.002679973961386699,0.02690689603169178,-0.0076276463262764105,-0.010891797165401786,0.0
2017-08-14,0.0177374942865077,0.0212784814026209,0.0133765689211774,0.022878946385777,0.0091343449718792,0.0074865502096593,0.0187210119472669,0.0215272091147721,0.0156464443627744,0.0066725914876383,0.0083172434259609,0.0,0.0040702434146094,0.0014840494651187,0.0,0.0,0.0,0.0036118599755455,0.0043651474428623,0.0,0.0,0.0,1539.618637084961,4020.0,1539.618637084961,1539.618637084961,1539.618637084961,4020.0,1127.3883743286133,0.0,1539.618637084961,667.2076969146729,667.2076969146729,0.018920849756083824,0.005048900244753192,0.018190046333293457,0.020686441627494417,0.008981820357121523,0.0076643413586579235,0.011901540526773592,0.012600899686768313,0.008505528328854556,0.019866800702238934,0.009879080180665299,0.0028263056634785936,-0.0038910505836575,0.014894485881077304,0.0021405816816942,0.0,0.0,-0.006291833936932199,0.02254174858882948,-0.0076276463262764105,0.0007361098113424138,0.0
2017-08-15,0.0191385609785299,0.020660945905724,0.0147262668247177,0.0220878171649874,0.008456314208011,0.006799631830549,0.019189903921962,0.0211762376321588,0.0175102152215546,0.0088469019767771,0.0078294584467108,-0.0054930396579715,0.0,0.0165510441735989,0.0013557585375302,0.0,0.0,-0.0044510385756676,0.0168649657136312,0.0,0.0023364485981308,0.0,1567.8018035888672,4049.0,1567.8018035888672,1567.8018035888672,1567.8018035888672,4049.0,1190.030647277832,0.0,1567.8018035888672,756.3568134307861,756.3568134307861,0.01520207046980914,0.006607575407952688,0.018030106320210675,0.016422130374477446,0.008945891310635426,0.008472019116934567,0.009654437063792123,0.013291464531994182,0.007557011389678088,0.017951598703949766,0.010548859282348258,0.005085804646958695,-0.0038910505836575,-0.0016565582925215953,0.0007848231441639998,0.0,0.0,-0.001840795361264599,0.00567678287519828,-0.0076276463262764105,-0.0016003387867883864,0.0
2017-08-16,0.0202146157921175,0.011772230951646,0.0128209252405581,0.0192979690741421,0.0079300204072529,0.0087069845280363,0.0183988651094989,0.0148173096342911,0.0172418031630473,0.0112552743984802,0.0073743981026309,0.0,0.0,0.0065444400635625,0.0,0.0,0.0,0.0,0.0,0.0,-0.0192021690941072,0.0,1579.3332977294922,4072.0,1579.3332977294922,1579.3332977294922,1579.3332977294922,4072.0,1213.102897644043,0.0,1579.3332977294922,787.6003131866455,787.6003131866455,0.017273208433482633,0.00551297060008955,0.014177165588325663,0.014623806249030591,0.009900501252303223,0.006912301780850543,0.008415320654522373,0.012394031429005994,0.00990340950189303,0.01468971085224933,0.01521446955154686,-0.0008269399609144058,-0.0038910505836575,-0.008200998356084096,-0.0038004877720938003,0.0,0.0,-0.002887485659601799,0.00567678287519828,-0.00213314083177101,0.025598725555461714,-0.0095149639923446
2017-08-17,0.0183446386701442,0.0107470769694806,0.0127067294096656,0.0187821967983155,0.0065100291171843,0.0087687740261531,0.0157520419528491,0.0119697158549161,0.0168263344044316,0.0112552743984802,0.0073035066808347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1374.81591796875,4084.0,1374.81591796875,1374.81591796875,1374.81591796875,4084.0,1100.6271591186523,0.0,1374.81591796875,742.273645401001,742.273645401001,0.02177931363930041,0.008816979599229323,0.012981464552674505,0.01738922486435557,0.008972066782549226,0.0071940719355991,0.008915939423115558,0.010152183502677894,0.01033819455504077,0.014830011493718622,0.017434346703990876,-0.004306698789510406,-0.0038910505836575,-0.010968241575543696,-0.0038004877720938003,0.0,0.0,-0.002887485659601799,0.00567678287519828,-0.00213314083177101,0.025598725555461714,-0.0095149639923446
2017-08-18,0.0179993090912763,0.0069680204883908,0.0118421720767003,0.0159453665256114,0.0075049516866843,0.0098194165240485,0.0150428357969072,0.0149951693684996,0.0143797469914661,0.0131687623943291,0.0069715758164326,-0.0013343711775826,-0.0038910505836575,0.0012664520715771,0.0,0.0,0.0,-0.0028903525512417,-0.0028472129394465,-0.0076276463262764,0.0012790876498235,0.0,1263.6626510620115,4021.0,1263.6626510620115,1263.6626510620115,1263.6626510620115,4021.0,1094.0405197143557,0.0,1263.6626510620115,824.7042560577393,824.7042560577393,0.020072234997982927,0.010917691669385027,0.015175346144899973,0.014712969161934698,0.007702889933745594,0.0071301300151600175,0.015693169143888394,0.007451241526648927,0.007899865302419613,0.013227439064112218,0.015545394580107261,-0.009461796796663905,0.0,-0.007709604448406996,-0.0038004877720938003,-0.0055791430372037,0.0,2.866891639900825e-06,0.01080081012693098,0.00549450549450539,0.026561790372005914,-0.0095149639923446
2017-08-21,0.0207123727998573,0.0072190360542953,0.0146930823481517,0.0142977379691856,0.0073117758442847,0.009082998494308,0.0150948851969818,0.0149905220020366,0.0138089889060316,0.0163539769391589,0.0065794796743466,0.0,0.0,-0.013750669823057,-0.0015290519877675,0.0,0.0,-0.0010466902983372,0.0,0.0,0.0,0.0,902.0732421875,4081.0,902.0732421875,902.0732421875,902.0732421875,4081.0,1011.4249725341796,0.0,902.0732421875,1095.9866485595703,1095.9866485595703,0.016634042757866306,0.012262069197234556,0.01416197194562643,0.016262998655859735,0.007352839671970566,0.005508038941746776,0.011982823381487196,0.00802114549500673,0.008632700914627603,0.03487524325227131,0.01132371889728354,-0.013847761708944605,0.0039682539682539,0.0013686759364234038,-0.0022714357843263006,-0.0055791430372037,0.0,-0.00020509089327369915,0.00677349442039968,0.00549450549450539,0.001039473183022114,-0.0095149639923446
2017-08-22,0.0181642728846926,0.0067311425614542,0.0163625328019268,0.0134956020940947,0.007306729735172,0.0082285887965955,0.013677227041255,0.0146197231469846,0.0081695897509697,0.0169777075676766,0.0094322659602216,0.0106664029061521,0.0,0.0,0.0,0.0,0.0,0.0020962474883143,0.0085239958146448,0.0,0.0046948356807511,0.0,883.0418548583984,4055.0,883.0418548583984,883.0418548583984,883.0418548583984,4055.0,1029.073715209961,0.0,883.0418548583984,1205.5875396728516,1205.5875396728516,0.019838796818914074,0.01373234887174108,0.013404830250944303,0.01295903873446413,0.005085530094899145,0.006525645332999555,0.01587596470485998,0.010754327315796678,0.009373476007863188,0.03555492920991144,0.015923250619571026,-0.039206098972946704,0.0039682539682539,0.001863464632167904,-0.0022714357843263006,-0.012660822270408201,0.0,-0.0095095409464791,-0.004019597691913521,0.00549450549450539,-0.014104761592971787,-0.012573983111214
2017-08-23,0.0217230365309397,0.0062009814971108,0.0161784130728824,0.0179296638042827,0.0085216908899244,0.0081098563936035,0.0125102666401742,0.0131503523354045,0.007856364674276,0.0182757996527293,0.0106237043095022,-0.0010126864071194,0.0,0.0042832193953958,0.0023138751319315,0.0,0.0,0.0,0.0,0.0,0.0116279069767442,0.0,849.8093872070312,4072.0,849.8093872070312,849.8093872070312,849.8093872070312,4072.0,1019.0205993652344,0.0,849.8093872070312,1246.7940063476562,1246.7940063476562,0.017018468369022835,0.012228343069023966,0.011479746008056206,0.016735302019554726,0.007568609882627145,0.00471327408153421,0.01171350933703749,0.009160074641000441,0.007638866291598158,0.0228195817208327,0.007893106323083607,-0.038193412565827305,0.0039682539682539,-0.002419754763227896,-0.0045853109162578,-0.012660822270408201,0.0,-0.0095095409464791,-0.004019597691913521,0.00549450549450539,-0.025732668569715986,-0.012573983111214
2017-08-24,0.0174637656927,0.0062316525268288,0.0160581205996238,0.0175795366890227,0.0093478404174981,0.0092610324517731,0.0097525409012506,0.0125486924831371,0.0075762637132075,0.0168671563719123,0.011516175243688,-0.0032335406744914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,863.6088562011719,4051.0,863.6088562011719,863.6088562011719,863.6088562011719,4051.0,1011.4648056030272,0.0,863.6088562011719,1215.5682373046875,1215.5682373046875,0.013262938592150707,0.01731864497879895,0.011211413004673747,0.01245209969885141,0.007858823148346844,0.005968891462835217,0.013500074854448695,0.008163467507709833,0.011375538847611619,0.020402997444343634,0.012937990480424556,-0.04301026727643591,-0.024995771548816097,-0.011938452497260195,-0.0045853109162578,-0.017901539438556602,0.0,-0.0095095409464791,-0.012041920677612922,-0.0026798814264755097,-0.010651651822676087,-0.0163751527018573
